Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
155389	1409	1409	948	291
155399	1409	1409	948	291
155409	1409	1409	948	291
155419	1409	1409	948	291
155429	1409	1409	948	291
155439	1409	1409	948	291
155449	1409	1409	948	291
155459	1409	1409	948	291
155469	1409	1409	948	291
155479	1409	1409	948	291
155489	1409	1409	948	291
155499	1409	1409	948	291
155509	1409	1409	948	291
155519	1409	1409	948	291
155529	1409	1409	948	291
155539	1409	1409	948	291
155549	1409	1409	948	291
155559	1409	1409	948	291
155569	1409	1409	948	291
155579	1409	1409	948	291
155589	1409	1409	948	291
155599	1409	1409	948	291
155609	1409	1409	948	291
155619	1409	1409	948	291
155629	1409	1409	948	291
155639	1409	1409	948	291
155649	1409	1409	948	291
155659	1409	1409	948	291
155669	1409	1409	948	291
155679	1409	1409	948	291
155689	1409	1409	948	291
155699	1409	1409	948	291
155709	1409	1409	948	291
155719	1409	1409	948	291
155729	1409	1409	948	291
155739	1409	1409	948	291
155749	1409	1409	948	291
155759	1409	1409	948	291
155769	1409	1409	948	291
155779	1409	1409	948	291
155789	1409	1409	948	291
155799	1409	1409	948	291
155809	1409	1409	948	291
155819	1409	1409	948	291
155829	1409	1409	948	291
155839	1409	1409	948	291
155849	1409	1409	948	291
155859	1409	1409	948	291
155869	1409	1409	948	291
155879	1409	1409	948	291
155889	1409	1409	948	291
155899	1409	1409	948	291
155909	1409	1409	948	291
155919	1409	1409	948	291
155929	1409	1409	948	291
155939	1409	1409	948	291
155949	1409	1409	948	291
155959	1409	1409	948	291
155969	1409	1409	948	291
155979	1409	1409	948	291
155989	1409	1409	948	291
155999	1409	1409	948	291
156009	1409	1409	948	291
156019	1409	1409	948	291
156029	1409	1409	948	291
156039	1409	1409	948	291
156049	1409	1409	948	291
156059	1409	1409	948	291
156069	1409	1409	948	291
156079	1409	1409	948	291
156089	1409	1409	948	291
156099	1409	1409	948	291
156109	1409	1409	948	291
156119	1409	1409	948	291
156129	1409	1409	948	291
156139	1409	1409	948	291
156149	1409	1409	948	291
156159	1409	1409	948	291
156169	1409	1409	948	291
156179	1409	1409	948	291
156189	1409	1409	948	291
156199	1409	1409	948	291
156209	1409	1409	948	291
156219	1409	1409	948	291
156229	1409	1409	948	291
156239	1409	1409	948	291
156249	1409	1409	948	291
156259	1409	1409	948	291
156269	1409	1409	948	291
156279	1409	1409	948	291
156289	1409	1409	948	291
156299	1409	1409	948	291
156309	1409	1409	948	291
156319	1409	1409	948	291
156329	1409	1409	948	291
156339	1409	1409	948	291
156349	1409	1409	948	291
156359	1409	1409	948	291
156369	1409	1409	948	291
156378	1409	1409	948	291
156389	1409	1409	948	291
156399	1409	1409	948	291
156409	1409	1409	948	291
156418	1409	1409	948	291
156428	1409	1409	948	291
156438	1409	1409	948	291
156448	1409	1409	948	291
156458	1409	1409	948	291
156468	1409	1409	948	291
156478	1409	1409	948	291
156488	1409	1409	948	291
156498	1409	1409	948	291
156508	1409	1409	948	291
156518	1409	1409	948	291
156528	1409	1409	948	291
156538	1409	1409	948	291
156548	1409	1409	948	291
156558	1409	1409	948	291
156568	1409	1409	948	291
156578	1409	1409	948	291
156588	1409	1409	948	291
156598	1409	1409	948	291
156608	1409	1409	948	291
156618	1409	1409	948	291
156688	800	800	943	284
156698	800	800	943	284
156708	800	800	943	284
156718	800	800	943	284
156728	800	800	943	284
156738	800	800	943	284
156748	800	800	943	284
156758	800	800	943	284
156768	800	800	943	284
156778	800	800	943	284
156788	800	800	943	284
156798	800	800	943	284
156808	800	800	943	284
156818	800	800	943	284
156828	800	800	943	284
156838	800	800	943	284
156848	800	800	943	284
156858	800	800	943	284
156868	800	800	943	284
156878	800	800	943	284
156888	800	800	943	284
156898	800	800	943	284
156908	800	800	943	284
156918	800	800	943	284
156928	800	800	943	284
156938	800	800	943	284
156948	800	800	943	284
156958	800	800	943	284
156968	800	800	943	284
156978	800	800	943	284
156988	800	800	943	284
156998	800	800	943	284
157008	800	800	943	284
157018	800	800	943	284
157028	800	800	943	284
157038	800	800	943	284
157048	800	800	943	284
157058	800	800	943	284
157068	800	800	943	284
157078	800	800	943	284
157088	800	800	943	284
157098	800	800	943	284
157108	800	800	943	284
157118	800	800	943	284
157128	800	800	943	284
157138	800	800	943	284
157148	800	800	943	284
157158	800	800	943	284
157168	800	800	943	284
157178	800	800	943	284
157188	800	800	943	284
157198	800	800	943	284
157208	800	800	943	284
157218	800	800	943	284
157228	800	800	943	284
157238	800	800	943	284
157248	800	800	943	284
157258	800	800	943	284
157268	800	800	943	284
157278	800	800	943	284
157288	800	800	943	284
157298	800	800	943	284
157308	800	800	943	284
157318	800	800	943	284
157328	800	800	943	284
157338	800	800	943	284
157348	800	800	943	284
157358	800	800	943	284
157368	800	800	943	284
157378	800	800	943	284
157388	800	800	943	284
157398	800	800	943	284
157408	800	800	943	284
157418	800	800	943	284
157428	800	800	943	284
157438	800	800	943	284
157448	800	800	943	284
157458	800	800	943	284
157468	800	800	943	284
157478	800	800	943	284
157508	250	250	925	295
157518	250	250	925	295
157528	250	250	925	295
157538	250	250	925	295
157548	250	250	925	295
157558	250	250	925	295
157568	250	250	925	295
157578	250	250	925	295
157588	250	250	925	295
157598	250	250	925	295
157608	250	250	925	295
157618	250	250	925	295
157628	250	250	925	295
157638	250	250	925	295
157648	250	250	925	295
157658	250	250	925	295
157668	250	250	925	295
157678	250	250	925	295
157688	250	250	925	295
157698	250	250	925	295
157708	250	250	925	295
157718	250	250	925	295
157728	250	250	925	295
157738	250	250	925	295
157748	250	250	925	295
157778	110	110	912	303
157788	110	110	912	303
157798	110	110	912	303
157808	110	110	912	303
157818	110	110	912	303
157828	110	110	912	303
157838	110	110	912	303
157848	110	110	912	303
157858	110	110	912	303
157868	110	110	912	303
157878	110	110	912	303
157928	180	180	910	314
157938	180	180	910	314
157948	180	180	910	314
157958	180	180	910	314
157968	180	180	910	314
157978	180	180	910	314
157988	180	180	910	314
157998	180	180	910	314
158008	180	180	910	314
158018	180	180	910	314
158028	180	180	910	314
158038	180	180	910	314
158048	180	180	910	314
158058	180	180	910	314
158068	180	180	910	314
158078	180	180	910	314
158088	180	180	910	314
158098	180	180	910	314
158127	420	420	916	331
158137	420	420	916	331
158147	420	420	916	331
158157	420	420	916	331
158167	420	420	916	331
158177	420	420	916	331
158187	420	420	916	331
158197	420	420	916	331
158207	420	420	916	331
158217	420	420	916	331
158227	420	420	916	331
158237	420	420	916	331
158247	420	420	916	331
158257	420	420	916	331
158267	420	420	916	331
158277	420	420	916	331
158287	420	420	916	331
158297	420	420	916	331
158307	420	420	916	331
158317	420	420	916	331
158327	420	420	916	331
158337	420	420	916	331
158347	420	420	916	331
158357	420	420	916	331
158367	420	420	916	331
158377	420	420	916	331
158387	420	420	916	331
158397	420	420	916	331
158407	420	420	916	331
158417	420	420	916	331
158427	420	420	916	331
158437	420	420	916	331
158447	420	420	916	331
158457	420	420	916	331
158467	420	420	916	331
158477	420	420	916	331
158487	420	420	916	331
158497	420	420	916	331
158507	420	420	916	331
158517	420	420	916	331
158527	420	420	916	331
158537	420	420	916	331
158707	180	180	987	343
158717	180	180	987	343
158727	180	180	987	343
158737	180	180	987	343
158747	180	180	987	343
158757	180	180	987	343
158767	180	180	987	343
158777	180	180	987	343
158787	180	180	987	343
158797	180	180	987	343
158807	180	180	987	343
158817	180	180	987	343
158827	180	180	987	343
158837	180	180	987	343
158847	180	180	987	343
158857	180	180	987	343
158867	180	180	987	343
158877	180	180	987	343
158907	190	190	982	360
158917	190	190	982	360
158927	190	190	982	360
158937	190	190	982	360
158947	190	190	982	360
158957	190	190	982	360
158967	190	190	982	360
158977	190	190	982	360
158987	190	190	982	360
158997	190	190	982	360
159007	190	190	982	360
159017	190	190	982	360
159027	190	190	982	360
159037	190	190	982	360
159047	190	190	982	360
159057	190	190	982	360
159067	190	190	982	360
159077	190	190	982	360
159087	190	190	982	360
159187	350	350	956	337
159197	350	350	956	337
159207	350	350	956	337
159217	350	350	956	337
159227	350	350	956	337
159237	350	350	956	337
159247	350	350	956	337
159257	350	350	956	337
159267	350	350	956	337
159277	350	350	956	337
159287	350	350	956	337
159297	350	350	956	337
159307	350	350	956	337
159317	350	350	956	337
159327	350	350	956	337
159337	350	350	956	337
159347	350	350	956	337
159357	350	350	956	337
159367	350	350	956	337
159377	350	350	956	337
159387	350	350	956	337
159397	350	350	956	337
159407	350	350	956	337
159417	350	350	956	337
159427	350	350	956	337
159437	350	350	956	337
159447	350	350	956	337
159457	350	350	956	337
159467	350	350	956	337
159477	350	350	956	337
159487	350	350	956	337
159497	350	350	956	337
159507	350	350	956	337
159517	350	350	956	337
159527	350	350	956	337
159657	180	180	1086	427
159667	180	180	1086	427
159677	180	180	1086	427
159687	180	180	1086	427
159697	180	180	1086	427
159707	180	180	1086	427
159717	180	180	1086	427
159727	180	180	1086	427
159737	180	180	1086	427
159747	180	180	1086	427
159757	180	180	1086	427
159767	180	180	1086	427
159777	180	180	1086	427
159786	180	180	1086	427
159796	180	180	1086	427
159806	180	180	1086	427
159816	180	180	1086	427
159826	180	180	1086	427
159876	280	280	1087	440
159886	280	280	1087	440
159896	280	280	1087	440
159906	280	280	1087	440
159916	280	280	1087	440
159926	280	280	1087	440
159936	280	280	1087	440
159946	280	280	1087	440
159956	280	280	1087	440
159966	280	280	1087	440
159976	280	280	1087	440
159986	280	280	1087	440
159996	280	280	1087	440
160006	280	280	1087	440
160016	280	280	1087	440
160026	280	280	1087	440
160036	280	280	1087	440
160046	280	280	1087	440
160056	280	280	1087	440
160066	280	280	1087	440
160076	280	280	1087	440
160086	280	280	1087	440
160096	280	280	1087	440
160106	280	280	1087	440
160116	280	280	1087	440
160126	280	280	1087	440
160136	280	280	1087	440
160146	280	280	1087	440
160226	100	100	1018	375
160236	100	100	1018	375
160246	100	100	1018	375
160256	100	100	1018	375
160266	100	100	1018	375
160276	100	100	1018	375
160286	100	100	1018	375
160296	100	100	1018	375
160306	100	100	1018	375
160316	100	100	1018	375
160476	110	110	958	325
160486	110	110	958	325
160496	110	110	958	325
160506	110	110	958	325
160516	110	110	958	325
160526	110	110	958	325
160536	110	110	958	325
160546	110	110	958	325
160556	110	110	958	325
160566	110	110	958	325
160576	110	110	958	325
160596	90	90	945	321
160606	90	90	945	321
160616	90	90	945	321
160626	90	90	945	321
160636	90	90	945	321
160646	90	90	945	321
160656	90	90	945	321
160666	90	90	945	321
160676	90	90	945	321
160746	240	240	974	270
160756	240	240	974	270
160766	240	240	974	270
160776	240	240	974	270
160786	240	240	974	270
160796	240	240	974	270
160806	240	240	974	270
160816	240	240	974	270
160826	240	240	974	270
160836	240	240	974	270
160846	240	240	974	270
160856	240	240	974	270
160866	240	240	974	270
160876	240	240	974	270
160886	240	240	974	270
160896	240	240	974	270
160906	240	240	974	270
160916	240	240	974	270
160926	240	240	974	270
160936	240	240	974	270
160946	240	240	974	270
160956	240	240	974	270
160966	240	240	974	270
160976	240	240	974	270
161006	90	90	987	280
161016	90	90	987	280
161026	90	90	987	280
161036	90	90	987	280
161046	90	90	987	280
161056	90	90	987	280
161066	90	90	987	280
161076	90	90	987	280
161086	90	90	987	280
161176	440	440	980	266
161186	440	440	980	266
161196	440	440	980	266
161206	440	440	980	266
161216	440	440	980	266
161226	440	440	980	266
161236	440	440	980	266
161246	440	440	980	266
161256	440	440	980	266
161266	440	440	980	266
161276	440	440	980	266
161286	440	440	980	266
161296	440	440	980	266
161306	440	440	980	266
161316	440	440	980	266
161326	440	440	980	266
161336	440	440	980	266
161346	440	440	980	266
161356	440	440	980	266
161366	440	440	980	266
161376	440	440	980	266
161386	440	440	980	266
161396	440	440	980	266
161406	440	440	980	266
161416	440	440	980	266
161426	440	440	980	266
161436	440	440	980	266
161446	440	440	980	266
161456	440	440	980	266
161466	440	440	980	266
161476	440	440	980	266
161486	440	440	980	266
161496	440	440	980	266
161505	440	440	980	266
161515	440	440	980	266
161525	440	440	980	266
161535	440	440	980	266
161545	440	440	980	266
161555	440	440	980	266
161565	440	440	980	266
161575	440	440	980	266
161585	440	440	980	266
161595	440	440	980	266
161605	440	440	980	266
161635	620	620	972	291
161645	620	620	972	291
161655	620	620	972	291
161665	620	620	972	291
161675	620	620	972	291
161685	620	620	972	291
161695	620	620	972	291
161705	620	620	972	291
161715	620	620	972	291
161725	620	620	972	291
161735	620	620	972	291
161745	620	620	972	291
161755	620	620	972	291
161765	620	620	972	291
161775	620	620	972	291
161785	620	620	972	291
161795	620	620	972	291
161805	620	620	972	291
161815	620	620	972	291
161825	620	620	972	291
161835	620	620	972	291
161845	620	620	972	291
161855	620	620	972	291
161865	620	620	972	291
161875	620	620	972	291
161885	620	620	972	291
161895	620	620	972	291
161905	620	620	972	291
161915	620	620	972	291
161925	620	620	972	291
161935	620	620	972	291
161945	620	620	972	291
161955	620	620	972	291
161965	620	620	972	291
161975	620	620	972	291
161985	620	620	972	291
161995	620	620	972	291
162005	620	620	972	291
162015	620	620	972	291
162025	620	620	972	291
162035	620	620	972	291
162045	620	620	972	291
162055	620	620	972	291
162065	620	620	972	291
162075	620	620	972	291
162085	620	620	972	291
162095	620	620	972	291
162105	620	620	972	291
162115	620	620	972	291
162125	620	620	972	291
162135	620	620	972	291
162145	620	620	972	291
162155	620	620	972	291
162165	620	620	972	291
162175	620	620	972	291
162185	620	620	972	291
162195	620	620	972	291
162205	620	620	972	291
162215	620	620	972	291
162225	620	620	972	291
162235	620	620	972	291
162245	620	620	972	291
162385	170	170	959	183
162395	170	170	959	183
162405	170	170	959	183
162415	170	170	959	183
162425	170	170	959	183
162435	170	170	959	183
162445	170	170	959	183
162455	170	170	959	183
162465	170	170	959	183
162475	170	170	959	183
162485	170	170	959	183
162495	170	170	959	183
162505	170	170	959	183
162515	170	170	959	183
162525	170	170	959	183
162535	170	170	959	183
162545	170	170	959	183
162955	400	400	972	287
162965	400	400	972	287
162975	400	400	972	287
162985	400	400	972	287
162995	400	400	972	287
163005	400	400	972	287
163015	400	400	972	287
163025	400	400	972	287
163035	400	400	972	287
163045	400	400	972	287
163055	400	400	972	287
163065	400	400	972	287
163075	400	400	972	287
163085	400	400	972	287
163095	400	400	972	287
163105	400	400	972	287
163115	400	400	972	287
163125	400	400	972	287
163135	400	400	972	287
163145	400	400	972	287
163155	400	400	972	287
163165	400	400	972	287
163175	400	400	972	287
163185	400	400	972	287
163195	400	400	972	287
163205	400	400	972	287
163214	400	400	972	287
163224	400	400	972	287
163234	400	400	972	287
163244	400	400	972	287
163254	400	400	972	287
163264	400	400	972	287
163274	400	400	972	287
163284	400	400	972	287
163294	400	400	972	287
163304	400	400	972	287
163314	400	400	972	287
163324	400	400	972	287
163334	400	400	972	287
163344	400	400	972	287
163374	90	90	995	292
163384	90	90	995	292
163394	90	90	995	292
163404	90	90	995	292
163414	90	90	995	292
163424	90	90	995	292
163434	90	90	995	292
163444	90	90	995	292
163454	90	90	995	292
